sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id,coord_flag,area_ha,log_area,aspect_ratio,size_class,veg_density,geom_class
7195,Kullu,77.6847,31.5419,Sparse Vegetation,Lowly Dissected Hill,80.893608,378.197385,5.30E+11,9190,0,0.0378197385,5.938056874260042,4.159632333026781,small,-1,1
7196,Kullu,77.256,31.7118,Barren,Denudational Hill Slope,222.020878,2437.224907,5.30E+07,9192,0,0.2437224907,7.799025556401649,4.497239452686371,large,0,4
7197,Kullu,77.3344,31.5283,Barren,Lowly Dissected Hill,23.658641,36.411185,5.30E+07,9211,0,0.0036411185,3.621969723880834,3.9207792188013655,small,0,1
7198,Kullu,77.3344,31.5284,Barren,Lowly Dissected Hill,19.448035,26.586986,5.30E+07,9212,0,0.0026586986,3.3173441397826413,3.77173501853259,small,0,1
7199,Kullu,77.3445,31.5277,Barren,Lowly Dissected Hill,36.005044,76.68487,5.30E+07,9213,0,0.007668487000000001,4.352660515117837,4.111577711770386,small,0,1
7200,Kullu,77.3983,31.5078,Sparse Vegetation,Lowly Dissected Hill,24.607535,35.044728,5.30E+07,9214,0,0.0035044728,3.584760611705168,4.156777366785943,small,-1,1
7201,Kullu,77.3997,31.5079,Sparse Vegetation,Lowly Dissected Hill,21.839449,32.191437,5.30E+07,9215,0,0.0032191437,3.5022919209681773,3.849209023947991,small,-1,1
7202,Kullu,77.3961,31.5083,Sparse Vegetation,Lowly Dissected Hill,47.668835,166.321513,5.30E+07,9216,0,0.016632151300000002,5.119917189086306,3.696241379128386,small,-1,1
7203,Kullu,77.3942,31.5173,Moderate Vegetation,Lowly Dissected Hill,34.843742,78.779061,5.30E+07,9217,0,0.0078779061,4.37926107654086,3.9257206222061165,small,2,1
7204,Kullu,77.3682,31.5114,Sparse Vegetation,Moderately Dissected Hill,81.595065,437.823192,5.30E+07,9228,0,0.0437823192,6.084096580240491,3.899550161885606,small,-1,2
7205,Kullu,77.3488,31.5225,Barren,Lowly Dissected Hill,67.819573,269.577581,5.30E+07,9229,0,0.0269577581,5.600558863080554,4.130600232149117,small,0,1
7206,Kullu,77.3446,31.5221,Barren,Lowly Dissected Hill,63.986771,266.163653,5.30E+07,9230,0,0.0266163653,5.5878614032180645,3.922074333871845,small,0,1
7207,Kullu,77.3453,31.5227,Barren,Lowly Dissected Hill,59.725725,232.090042,5.30E+07,9231,0,0.0232090042,5.451424825266472,3.920425241482393,small,0,1
7208,Kullu,77.3457,31.5207,Barren,Lowly Dissected Hill,66.939013,273.386982,5.30E+07,9232,0,0.027338698199999997,5.614539453035375,4.048465000920957,small,0,1
7209,Kullu,77.3457,31.5205,Barren,Lowly Dissected Hill,87.146986,519.129433,5.30E+07,9233,0,0.05191294329999999,6.254077690217999,3.8248512080883827,medium,0,1
7210,Kullu,77.3464,31.5239,Barren,Lowly Dissected Hill,73.59396,347.999681,5.30E+07,9234,0,0.0347999681,5.855071008161895,3.945052158366884,small,0,1
7211,Kullu,77.3471,31.5242,Barren,Lowly Dissected Hill,60.7689,249.271756,5.30E+07,9279,0,0.0249271756,5.522547351479459,3.8489727691910014,small,0,1
7212,Kullu,77.3462,31.5259,Barren,Lowly Dissected Hill,53.44278,215.829877,5.30E+07,9280,0,0.0215829877,5.3791130691112885,3.6377534367161255,small,0,1
7213,Kullu,77.3393,31.5114,Barren,Lowly Dissected Hill,120.193802,1009.048038,5.30E+07,9281,0,0.1009048038,6.917753171080489,3.7837823927868492,medium,0,1
7214,Kullu,77.3388,31.5111,Barren,Lowly Dissected Hill,57.577126,203.624232,5.30E+07,9282,0,0.0203624232,5.32117528247717,4.034923018640219,small,0,1
7215,Kullu,77.337,31.5097,Barren,Moderately Dissected Hill,192.709532,2048.436309,5.30E+07,9283,0,0.20484363090000002,7.625320063101425,4.257865750482457,large,0,2
7216,Kullu,77.3383,31.5081,Barren,Moderately Dissected Hill,63.606344,253.929513,5.30E+07,9284,0,0.025392951299999997,5.540987087339642,3.99157086324309,small,0,2
7217,Kullu,77.3307,31.5059,Barren,Lowly Dissected Hill,52.206838,166.30215,5.30E+07,9285,0,0.016630215,5.119801459075774,4.048353783188443,small,0,1
7218,Kullu,77.3313,31.5075,Barren,Lowly Dissected Hill,74.574583,371.026362,5.30E+07,9286,0,0.037102636200000004,5.918964717353697,3.8715818889405287,small,0,1
7219,Kullu,77.3382,31.5142,Barren,Lowly Dissected Hill,87.200197,483.616972,5.30E+07,9287,0,0.0483616972,6.183358830468278,3.9652146248254083,small,0,1
7220,Kullu,77.338,31.513,Barren,Lowly Dissected Hill,43.045782,125.541528,5.30E+07,9288,0,0.0125541528,4.8405705388789615,3.841818971206122,small,0,1
7221,Kullu,77.345,31.5236,Barren,Lowly Dissected Hill,29.091625,54.510174,5.30E+07,9289,0,0.0054510174,4.016566319267505,3.9402991644652547,small,0,1
7222,Kullu,77.3351,31.5186,Barren,Lowly Dissected Hill,211.834669,2890.052903,5.30E+07,9290,0,0.2890052903,7.969376041053345,3.9404347662077677,large,0,1
7223,Kullu,77.3325,31.5186,Barren,Lowly Dissected Hill,130.727597,1131.884742,5.30E+07,9291,0,0.1131884742,7.032522527698006,3.885672335700754,medium,0,1
7224,Kullu,77.3287,31.5247,Barren,Lowly Dissected Hill,70.08769,260.324426,5.30E+07,9292,0,0.0260324426,5.5657626469177455,4.343944688082332,small,0,1
7225,Kullu,77.3141,31.5682,Sparse Vegetation,Lowly Dissected Hill,87.593328,470.359584,5.30E+07,9323,0,0.0470359584,6.155621250721262,4.038834229973297,small,-1,1
7226,Kullu,77.3125,31.5683,Sparse Vegetation,Lowly Dissected Hill,19.450038,24.455805,5.30E+07,9324,0,0.0024455805000000003,3.2369438112895352,3.9330500470108016,small,-1,1
7227,Kullu,77.3116,31.5689,Sparse Vegetation,Lowly Dissected Hill,24.103389,42.470559,5.30E+07,9325,0,0.0042470559,3.7720839043613132,3.698572371978555,small,-1,1
7228,Kullu,77.31,31.5692,Sparse Vegetation,Lowly Dissected Hill,31.467074,67.009998,5.30E+07,9326,0,0.006700999799999999,4.219654723780106,3.844028146399116,small,-1,1
7229,Kullu,77.3098,31.5693,Sparse Vegetation,Lowly Dissected Hill,33.133825,71.702697,5.30E+07,9327,0,0.0071702697,4.286378481512996,3.9129457650602943,small,-1,1
7230,Kullu,77.3097,31.5693,Sparse Vegetation,Lowly Dissected Hill,28.30084,56.525678,5.30E+07,9328,0,0.0056525678,4.052231422031895,3.764232464561217,small,-1,1
7231,Kullu,77.309,31.5695,Sparse Vegetation,Lowly Dissected Hill,46.901034,159.460984,5.30E+07,9329,0,0.0159460984,5.078050822676145,3.714113725335085,small,-1,1
7232,Kullu,77.3312,31.6252,Sparse Vegetation,Lowly Dissected Hill,66.675107,328.839267,5.30E+07,9330,0,0.0328839267,5.79860546610658,3.676815904315717,small,-1,1
7233,Kullu,77.3333,31.6272,Sparse Vegetation,Lowly Dissected Hill,39.940858,94.319964,5.30E+07,9331,0,0.0094319964,4.557239274555271,4.112591531343445,small,-1,1
7234,Kullu,77.3317,31.6252,Sparse Vegetation,Lowly Dissected Hill,50.046628,169.556816,5.30E+07,9332,0,0.0169556816,5.139068472885784,3.8434142405951652,small,-1,1
7235,Kullu,77.3315,31.6294,Sparse Vegetation,Lowly Dissected Hill,45.810767,126.757033,5.30E+07,9333,0,0.0126757033,4.850130280406035,4.068942292843813,small,-1,1
7236,Kullu,77.3337,31.6347,Agriculture And Plantatio,N Lowly Dissected Hill,61.558785,273.552895,5.30E+07,9334,0,0.027355289499999998,5.615143938196697,3.7219401207581826,small,-1,1
7237,Kullu,77.3329,31.6433,Cultivated Land,Lowly Dissected Hill,43.153703,114.747041,5.30E+07,9335,0,0.0114747041,4.751407128924683,4.028536665447169,small,-1,1
7238,Kullu,77.3377,31.6277,Sparse Vegetation,Lowly Dissected Hill,49.959972,179.689948,5.30E+07,9336,0,0.0179689948,5.196782567937988,3.7270077411220264,small,-1,1
7239,Kullu,77.3376,31.6275,Sparse Vegetation,Lowly Dissected Hill,40.837806,117.933891,5.30E+07,9337,0,0.011793389100000001,4.778567800928097,3.7604783090262948,small,-1,1
7240,Kullu,77.3371,31.6264,Sparse Vegetation,Lowly Dissected Hill,35.631359,89.562335,5.30E+07,9338,0,0.0089562335,4.506038398133072,3.7650407676586406,small,-1,1
7241,Kullu,77.3282,31.6242,Sparse Vegetation,Lowly Dissected Hill,64.192854,279.347681,5.30E+07,9339,0,0.027934768100000004,5.636030550732367,3.8407332882896865,small,-1,1
7242,Kullu,77.325,31.6362,Moderate Vegetation,Lowly Dissected Hill,54.799949,216.714412,5.30E+07,9340,0,0.021671441200000002,5.383184167243604,3.7225132938511596,small,2,1
7243,Kullu,77.3252,31.6364,Moderate Vegetation,Lowly Dissected Hill,53.433455,195.606272,5.30E+07,9341,0,0.0195606272,5.2812031095439735,3.820514642311428,small,2,1
7244,Kullu,77.3065,31.6438,Sparse Vegetation,Moderately Dissected Hill,53.201966,199.423831,5.30E+07,9342,0,0.019942383100000002,5.300434279306293,3.767377622548431,small,-1,2
7245,Kullu,77.3052,31.6424,Sparse Vegetation,Moderately Dissected Hill,46.954197,135.655154,5.30E+07,9343,0,0.0135655154,4.9174606284575475,4.031403498639003,small,-1,2
7246,Kullu,77.3049,31.6424,Sparse Vegetation,Moderately Dissected Hill,37.95084,98.42396,5.30E+07,9344,0,0.009842396,4.599393130893208,3.825348226749101,small,-1,2
7247,Kullu,77.302,31.6407,Sparse Vegetation,Moderately Dissected Hill,112.666556,808.640708,5.30E+07,9345,0,0.0808640708,6.696590578889676,3.9620250653464595,medium,-1,2
7248,Kullu,77.3138,31.6295,Sparse Vegetation,Moderately Dissected Hill,32.626379,73.394514,5.30E+07,9346,0,0.0073394514000000004,4.309382202561233,3.8083519523024574,small,-1,2
7249,Kullu,77.3413,31.7428,Thick Vegetation,Lowly Dissected Hill,231.429669,2589.722436,5.30E+07,9393,0,0.2589722436,7.85969204861759,4.547706459598309,large,3,1
7250,Kullu,77.2993,31.7466,Sparse Vegetation,Lowly Dissected Hill,40.503871,117.60949,5.30E+07,9394,0,0.011760949,4.775836500225853,3.734868778545694,small,-1,1
7251,Kullu,77.317,31.7153,Sparse Vegetation,Lowly Dissected Hill,66.006185,307.609515,5.30E+07,9395,0,0.030760951499999998,5.732076772247,3.763437862015527,small,-1,1
7252,Kullu,77.3185,31.716,Sparse Vegetation,Lowly Dissected Hill,67.622153,317.826545,5.30E+07,9396,0,0.0317826545,5.76464720881983,3.7930966649395064,small,-1,1
7253,Kullu,77.3202,31.7166,Sparse Vegetation,Lowly Dissected Hill,43.742444,123.211741,5.30E+07,9397,0,0.0123211741,4.821987698042687,3.9407328788584297,small,-1,1
7254,Kullu,77.3193,31.7166,Sparse Vegetation,Lowly Dissected Hill,41.173422,111.524884,5.30E+07,9398,0,0.0111524884,4.723174388296439,3.898801041675291,small,-1,1
7255,Kullu,77.3197,31.7165,Sparse Vegetation,Lowly Dissected Hill,47.747651,151.415198,5.30E+07,9399,0,0.015141519800000001,5.026608362689847,3.8803176252837317,small,-1,1
7256,Kullu,77.3191,31.7175,Sparse Vegetation,Lowly Dissected Hill,27.21777,51.332657,5.30E+07,9400,0,0.0051332656999999995,3.957620593029809,3.7988808099150466,small,-1,1
7257,Kullu,77.3178,31.7157,Sparse Vegetation,Lowly Dissected Hill,72.893937,363.90868,5.30E+07,9401,0,0.036390868,5.899647130498485,3.8211597969753472,small,-1,1
7258,Kullu,77.3184,31.7158,Sparse Vegetation,Lowly Dissected Hill,66.975572,275.900252,5.30E+07,9402,0,0.027590025200000003,5.6236573402523415,4.032184378812862,small,-1,1
7259,Kullu,77.3142,31.7188,Barren,Lowly Dissected Hill,35.296021,82.880221,5.30E+07,9403,0,0.0082880221,4.429389840746509,3.8770401536909054,small,0,1
7260,Kullu,77.4917,31.6872,Moderate Vegetation,Moderately Dissected Hill,75.112715,391.266417,5.30E+07,9404,0,0.0391266417,5.971941244147128,3.797319797188741,small,2,2
7261,Kullu,77.4837,31.6829,Moderate Vegetation,Moderately Dissected Hill,53.060337,189.56904,5.30E+07,9405,0,0.018956904,5.250014543608574,3.853774498742361,small,2,2
7262,Kullu,77.4788,31.6767,Barren,Lowly Dissected Hill,104.420493,737.152625,5.30E+07,9406,0,0.07371526249999999,6.604150612161541,3.8459800853546446,medium,0,1
7263,Kullu,77.4789,31.6763,Barren,Lowly Dissected Hill,113.125025,901.598712,5.30E+07,9407,0,0.09015987119999999,6.805278060403183,3.76748946766507,medium,0,1
7264,Kullu,77.3857,31.6541,Sparse Vegetation,Escarpment,85.744082,489.42682,5.30E+07,9408,0,0.048942682,6.195276073175495,3.8757903117701873,small,-1,0
7265,Kullu,77.3857,31.6538,Sparse Vegetation,Escarpment,77.335742,414.380698,5.30E+07,9409,0,0.0414380698,6.029195444305619,3.799098011748185,small,-1,0
7266,Kullu,77.3919,31.6421,Sparse Vegetation,Colluvial Foot Slope,107.652524,711.722675,5.30E+07,9410,0,0.0711722675,6.569092389632419,4.03523484827858,medium,-1,0
7267,Kullu,77.3767,31.6801,Barren,Lowly Dissected Hill,38.245973,100.031138,5.30E+07,9411,0,0.0100031138,4.615428766357199,3.824001987469068,small,0,1
7268,Kullu,77.3784,31.6806,Barren,Lowly Dissected Hill,73.156782,250.120351,5.30E+07,9412,0,0.0250120351,5.525932310270854,4.625727860189961,small,0,1
7269,Kullu,77.3503,31.7056,Sparse Vegetation,Moderately Dissected Hill,107.806559,758.274551,5.30E+07,9413,0,0.0758274551,6.6323634392608195,3.915001601482829,medium,-1,2
7270,Kullu,77.3501,31.7059,Sparse Vegetation,Moderately Dissected Hill,61.29221,207.763702,5.30E+07,9414,0,0.020776370199999998,5.341202999900218,4.252266190063203,small,-1,2
7271,Kullu,77.3499,31.7062,Sparse Vegetation,Moderately Dissected Hill,39.936683,99.362397,5.30E+07,9415,0,0.0099362397,4.60878760523054,4.006461383869811,small,-1,2
7272,Kullu,77.3488,31.707,Sparse Vegetation,Moderately Dissected Hill,93.768683,606.478471,5.30E+07,9416,0,0.0606478471,6.409316735903611,3.807589512415903,medium,-1,2
7273,Kullu,77.3489,31.7089,Sparse Vegetation,Lowly Dissected Hill,54.809143,155.680456,5.30E+07,9417,0,0.015568045599999998,5.054208419184,4.392744705367535,small,-1,1
7274,Kullu,77.3455,31.7002,Sparse Vegetation,Lowly Dissected Hill,138.88398,1010.179384,5.30E+07,9418,0,0.1010179384,6.918872635526534,4.36971289271955,medium,-1,1
7275,Kullu,77.3454,31.6998,Sparse Vegetation,Lowly Dissected Hill,50.071485,162.37022,5.30E+07,9419,0,0.016237022,5.09601891367398,3.9294999009451104,small,-1,1
7276,Kullu,77.3454,31.6995,Sparse Vegetation,Lowly Dissected Hill,45.777022,130.085857,5.30E+07,9420,0,0.0130085857,4.875852505468933,4.013585280223519,small,-1,1
7277,Kullu,77.3453,31.699,Sparse Vegetation,Lowly Dissected Hill,53.193678,187.838555,5.30E+07,9421,0,0.018783855500000002,5.240892443668297,3.8812145490325305,small,-1,1
7278,Kullu,77.3434,31.6977,Sparse Vegetation,Lowly Dissected Hill,40.321835,100.157639,5.30E+07,9422,0,0.0100157639,4.616680082264868,4.029009105696159,small,-1,1
7279,Kullu,77.3426,31.6983,Sparse Vegetation,Lowly Dissected Hill,31.824968,65.083219,5.30E+07,9423,0,0.0065083219,4.190914841706637,3.9448769691337047,small,-1,1
7280,Kullu,77.3423,31.6982,Sparse Vegetation,Lowly Dissected Hill,27.422933,45.070474,5.30E+07,9473,0,0.004507047399999999,3.8301722675860197,4.0847721818579386,small,-1,1
7281,Kullu,77.3451,31.6976,Sparse Vegetation,Lowly Dissected Hill,55.99272,232.02745,5.30E+07,9474,0,0.023202745,5.45115625778531,3.675884707650769,small,-1,1
7282,Kullu,77.3444,31.6974,Sparse Vegetation,Lowly Dissected Hill,31.093838,61.964017,5.30E+07,9475,0,0.0061964017,4.142563404488092,3.950067793618537,small,-1,1
7283,Kullu,77.3792,31.6688,Sparse Vegetation,Lowly Dissected Hill,81.936332,464.42224,5.30E+07,9476,0,0.046442224,6.1429450365764575,3.8020691718413278,small,-1,1
7284,Kullu,77.3817,31.6667,Sparse Vegetation,Lowly Dissected Hill,44.053334,126.00875,5.30E+07,9477,0,0.012600875000000001,4.8442559817230535,3.924446655264385,small,-1,1
7285,Kullu,77.3812,31.6664,Sparse Vegetation,Lowly Dissected Hill,42.418807,114.154338,5.30E+07,9478,0,0.0114154338,4.746273298158055,3.9701986759765178,small,-1,1
7286,Kullu,77.3844,31.6681,Barren,Lowly Dissected Hill,70.404076,243.917482,5.30E+07,9479,0,0.0243917482,5.5009213456488535,4.5079214409078805,small,0,1
7287,Kullu,77.3391,31.6911,Sparse Vegetation,Moderately Dissected Hill,114.082968,724.749558,5.30E+07,9480,0,0.0724749558,6.587204993879407,4.237667051827863,medium,-1,2
7288,Kullu,77.3342,31.6866,Sparse Vegetation,Lowly Dissected Hill,69.791034,308.297792,5.30E+07,9481,0,0.0308297792,5.734304540965252,3.9747921693133534,small,-1,1
7289,Kullu,77.3349,31.6854,Sparse Vegetation,Lowly Dissected Hill,34.974768,72.087007,5.30E+07,9482,0,0.0072087007,4.291650608139548,4.119327727937051,small,-1,1
7290,Kullu,77.3357,31.6777,Sparse Vegetation,Lowly Dissected Hill,41.999277,117.506383,5.30E+07,9483,0,0.0117506383,4.774966824103423,3.874459139239099,small,-1,1
7291,Kullu,77.3409,31.6775,Sparse Vegetation,Lowly Dissected Hill,37.859454,81.200152,5.30E+07,9484,0,0.0081200152,4.409157151208843,4.201418324450769,small,-1,1
7292,Kullu,77.3403,31.6761,Sparse Vegetation,Lowly Dissected Hill,44.146041,124.289621,5.30E+07,9485,0,0.0124289621,4.830628025270844,3.9598098393164403,small,-1,1
7293,Kullu,77.3394,31.6756,Sparse Vegetation,Lowly Dissected Hill,37.188997,97.920955,5.30E+07,9486,0,0.0097920955,4.594321096872687,3.758171936862168,small,-1,1
7294,Kullu,77.3393,31.6758,Sparse Vegetation,Lowly Dissected Hill,26.685377,50.338943,5.30E+07,9487,0,0.0050338943,3.9384495869957594,3.7611555651393918,small,-1,1
7295,Kullu,77.3392,31.6755,Sparse Vegetation,Lowly Dissected Hill,37.574373,97.560647,5.30E+07,9488,0,0.0097560647,4.590672064292884,3.8041217361061648,small,-1,1
7296,Kullu,77.3378,31.6747,Sparse Vegetation,Lowly Dissected Hill,35.26491,85.044976,5.30E+07,9489,0,0.0085044976,4.4548701362930165,3.8240049726602003,small,-1,1
7297,Kullu,77.3393,31.6748,Sparse Vegetation,Lowly Dissected Hill,35.81112,61.684697,5.30E+07,9490,0,0.0061684697,4.138117350864035,4.559625627721063,small,-1,1
7298,Kullu,77.3285,31.6773,Sparse Vegetation,Lowly Dissected Hill,61.894451,238.42426,5.30E+07,9491,0,0.023842426,5.4782371246646795,4.008450209543922,small,-1,1
7299,Kullu,77.3275,31.6776,Sparse Vegetation,Lowly Dissected Hill,71.027999,363.228655,5.30E+07,9492,0,0.0363228655,5.897781843495544,3.7268295352061798,small,-1,1
7300,Kullu,77.3377,31.6726,Sparse Vegetation,Lowly Dissected Hill,92.996353,499.994751,5.30E+07,9493,0,0.0499994751,6.216595623984072,4.15894516971182,small,-1,1
7301,Kullu,77.3278,31.6707,Sparse Vegetation,Lowly Dissected Hill,170.27664,1844.088539,5.30E+07,9494,0,0.1844088539,7.5202825439410965,3.965191691248953,medium,-1,1
7302,Kullu,77.3155,31.661,Sparse Vegetation,Moderately Dissected Hill,64.457402,234.506979,5.30E+07,9495,0,0.0234506979,5.461740547836903,4.209154925211826,small,-1,2
7303,Kullu,77.3106,31.6675,Extensive Cut Slope,Moderately Dissected Hill,334.393304,6775.864036,5.30E+07,9496,0,0.6775864036,8.821269742370301,4.0623302890656205,large,-1,2
7304,Kullu,77.3102,31.6694,Moderate Vegetation,Moderately Dissected Hill,55.47393,148.265846,5.30E+07,9497,0,0.014826584600000001,5.005728917491257,4.555839064373361,small,2,2
7305,Kullu,77.3067,31.6713,Sparse Vegetation,Moderately Dissected Hill,41.19389,98.381552,5.30E+07,9498,0,0.0098381552,4.598966502876544,4.15313425343864,small,-1,2
7306,Kullu,77.3069,31.6712,Sparse Vegetation,Moderately Dissected Hill,41.190255,102.286364,5.30E+07,9499,0,0.010228636400000001,4.6375053635400985,4.072729910670398,small,-1,2
7307,Kullu,77.3056,31.672,Sparse Vegetation,Moderately Dissected Hill,35.188835,74.011041,5.30E+07,9500,0,0.007401104100000001,4.317635316034824,4.09031384733659,small,-1,2
7308,Kullu,77.305,31.672,Sparse Vegetation,Moderately Dissected Hill,56.342027,179.291774,5.30E+07,9501,0,0.0179291774,5.1945765052084,4.207772832139751,small,-1,2
7309,Kullu,77.3016,31.6753,Extensive Cut Slope,Moderately Dissected Hill,68.951524,288.385722,5.30E+07,9502,0,0.0288385722,5.667760476421899,4.060289427724754,small,-1,2
7310,Kullu,77.3007,31.6759,Extensive Cut Slope,Moderately Dissected Hill,61.631892,213.165511,5.30E+07,9503,0,0.0213165511,5.366749131977757,4.221307897641531,small,-1,2
7311,Kullu,77.2994,31.6772,Sparse Vegetation,Moderately Dissected Hill,47.844585,160.111988,5.30E+07,9504,0,0.0160111988,5.0820997008222095,3.781123537655328,small,-1,2
7312,Kullu,77.3,31.6783,Sparse Vegetation,Moderately Dissected Hill,62.095144,257.4832,5.30E+07,9505,0,0.02574832,5.554830701507701,3.8697525011141956,small,-1,2
7313,Kullu,77.2983,31.679,Moderate Vegetation,Moderately Dissected Hill,36.385621,100.013207,5.30E+07,9506,0,0.0100013207,4.615251270668843,3.6383218513486946,small,2,2
7314,Kullu,77.2979,31.6792,Moderate Vegetation,Moderately Dissected Hill,45.245645,132.686442,5.30E+07,9507,0,0.0132686442,4.895497072832814,3.927927918025316,small,2,2
7315,Kullu,77.2979,31.6807,Barren,Moderately Dissected Hill,74.023604,346.976299,5.30E+07,9508,0,0.0346976299,5.852134371133294,3.9739309868285475,small,0,2
7316,Kullu,77.3163,31.6711,Sparse Vegetation,Moderately Dissected Hill,60.316828,215.465302,5.30E+07,9509,0,0.0215465302,5.377430266699889,4.109129450821564,small,-1,2
7317,Kullu,77.316,31.6722,Sparse Vegetation,Moderately Dissected Hill,51.394929,159.652174,5.30E+07,9510,0,0.0159652174,5.079241617994424,4.0675495494380876,small,-1,2
7318,Kullu,77.3161,31.6722,Sparse Vegetation,Moderately Dissected Hill,45.54718,142.863543,5.30E+07,9511,0,0.0142863543,4.968865232246606,3.8106651228871873,small,-1,2
7319,Kullu,77.3051,31.6711,Sparse Vegetation,Moderately Dissected Hill,36.494464,92.748495,5.30E+07,9512,0,0.009274849500000001,4.540615611388331,3.789427075988012,small,-1,2
7320,Kullu,77.2727,31.7103,Sparse Vegetation,Denudational Hill Slope,49.938206,164.740461,5.30E+07,9513,0,0.0164740461,5.110423076881974,3.890745269110058,small,-1,4
7321,Kullu,77.2744,31.7084,Sparse Vegetation,Moderately Dissected Hill,34.760478,73.15334,5.30E+07,9514,0,0.007315334,4.3061351113995725,4.064140000917215,small,-1,2
7322,Kullu,77.2715,31.7069,Sparse Vegetation,Denudational Hill Slope,63.079,241.717299,5.30E+07,9515,0,0.0241717299,5.491897387489525,4.057242194659798,small,-1,4
7323,Kullu,77.2706,31.7056,Sparse Vegetation,Denudational Hill Slope,66.569501,274.453241,5.30E+07,9516,0,0.027445324099999998,5.618417890050266,4.018288548257549,small,-1,4
7324,Kullu,77.276,31.7032,Extensive Cut Slope,Moderately Dissected Hill,45.114021,114.071263,5.30E+07,9517,0,0.0114071263,4.745551614702828,4.223995164129809,small,-1,2
7325,Kullu,77.2775,31.7032,Barren,Moderately Dissected Hill,41.72901,121.595962,5.30E+07,9518,0,0.0121595962,4.80889408658123,3.784238544524834,small,0,2
7326,Kullu,77.2776,31.7032,Barren,Moderately Dissected Hill,40.926101,109.10051,5.30E+07,9519,0,0.010910051,4.701393675870494,3.9182034377336428,small,0,2
7327,Kullu,77.2788,31.7033,Extensive Cut Slope,Moderately Dissected Hill,52.675614,201.74995,5.30E+07,9520,0,0.020174995,5.311973446386367,3.708539325706382,small,-1,2
7328,Kullu,77.2781,31.7015,Extensive Cut Slope,Moderately Dissected Hill,155.400547,1554.006307,5.30E+07,9521,0,0.15540063070000001,7.349234880553662,3.942086545219994,medium,-1,2
7329,Kullu,77.3249,31.7046,Sparse Vegetation,Lowly Dissected Hill,42.770293,90.405572,5.30E+07,9522,0,0.0090405572,4.515306439402823,4.498260747356265,small,-1,1
7330,Kullu,77.3241,31.7043,Sparse Vegetation,Lowly Dissected Hill,49.093082,158.277349,5.30E+07,9523,0,0.015827734899999998,5.070647015971025,3.9022124804300917,small,-1,1
7331,Kullu,77.3257,31.7043,Sparse Vegetation,Lowly Dissected Hill,59.437877,165.937244,5.30E+07,9524,0,0.0165937244,5.117617957360954,4.614146215308334,small,-1,1
7332,Kullu,77.3193,31.7021,Sparse Vegetation,Lowly Dissected Hill,37.834088,67.876857,5.30E+07,9525,0,0.0067876857,4.232320228997091,4.592217058297019,small,-1,1
7333,Kullu,77.2871,31.7061,Sparse Vegetation,Moderately Dissected Hill,129.068226,767.055003,5.30E+07,9526,0,0.0767055003,6.643861349072774,4.660216437817938,medium,-1,2
7334,Kullu,77.2849,31.7082,Barren,Moderately Dissected Hill,62.413421,226.236281,5.30E+07,9527,0,0.022623628099999998,5.425990361598305,4.149510436761106,small,0,2
7335,Kullu,77.2843,31.7085,Barren,Moderately Dissected Hill,86.664717,432.577121,5.30E+07,9528,0,0.0432577121,6.072069683511901,4.1668757462332415,small,0,2
7336,Kullu,77.2816,31.7099,Agriculture And Plantatio,N Moderately Dissected Hill,67.321502,240.871192,5.30E+07,9529,0,0.0240871192,5.4884053199908625,4.337718512963323,small,-1,2
7337,Kullu,77.3098,31.6973,Sparse Vegetation,Moderately Dissected Hill,37.010037,89.6915,5.30E+07,9530,0,0.00896915,4.5074636371837595,3.9079039027407103,small,-1,2
7338,Kullu,77.3072,31.6979,Sparse Vegetation,Moderately Dissected Hill,61.844731,270.815533,5.30E+07,9531,0,0.027081553300000002,5.605123648722827,3.7580791244276113,small,-1,2
7339,Kullu,77.3124,31.6943,Sparse Vegetation,Moderately Dissected Hill,34.328106,72.598839,5.30E+07,9532,0,0.0072598839,4.298629251153891,4.028886240171723,small,-1,2
7340,Kullu,77.3136,31.6686,Sparse Vegetation,Moderately Dissected Hill,53.918028,205.448677,5.30E+07,9533,0,0.0205448677,5.330051843980251,3.7616841349119183,small,-1,2
7341,Kullu,77.6794,31.5451,Sparse Vegetation,Lowly Dissected Hill,80.700606,469.687412,5.30E+11,9536,0,0.0469687412,6.15419420490099,3.72367985713298,small,-1,1
7342,Kullu,77.6794,31.5449,Sparse Vegetation,Lowly Dissected Hill,30.632709,65.093396,5.30E+11,9537,0,0.0065093396,4.1910688326379395,3.796793176661294,small,-1,1
7343,Kullu,77.5223,31.6929,Barren,Moderately Dissected Hill,102.684495,661.486054,5.30E+11,9538,0,0.06614860539999999,6.495999507072773,3.9924963278911845,medium,0,2
7344,Kullu,77.5217,31.6928,Barren,Moderately Dissected Hill,153.192555,1274.494421,5.30E+11,9539,0,0.1274494421,7.151089163601308,4.291100540632316,medium,0,2
7345,Kullu,77.5075,31.6869,Sparse Vegetation,Moderately Dissected Hill,77.307061,342.450741,5.30E+11,9540,0,0.0342450741,5.8390436981768525,4.177535102055661,small,-1,2
7346,Kullu,77.5362,31.6407,Barren,Escarpment,53.012928,191.467106,5.30E+11,9541,0,0.0191467106,5.259925261204465,3.8311989520659977,small,0,0
