sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id
6351,Kullu,77.2351,31.8474,Cultivated land,Lowly dissected hill,33.182868,63.497546,5.30E+02,6041
6352,Kullu,77.233,31.8471,Cultivated land,Lowly dissected hill,56.415216,129.6114,5.30E+02,6042
6353,Kullu,77.2389,31.8472,Extensive cut slope,Colluvial foot slope,72.580337,194.764119,5.30E+02,6043
6354,Kullu,77.2341,31.8728,Extensive cut slope,Moderately dissected hill,57.272305,215.589885,5.30E+02,6044
6355,Kullu,77.234,31.8734,Extensive cut slope,Colluvial foot slope,41.339023,103.628887,5.30E+02,6045
6356,Kullu,77.2286,31.8766,Cultivated land,Colluvial foot slope,90.833269,415.592839,5.30E+02,6046
6357,Kullu,77.2393,31.8524,Cultivated land,Lowly dissected hill,123.565486,270.474267,5.30E+02,6047
6358,Kullu,77.1449,31.8406,Cultivated land,Colluvial foot slope,22.577928,32.451316,5.30E+02,6059
6359,Kullu,77.1315,31.8396,Extensive cut slope,Highly dissected hill,52.258666,172.401006,5.30E+02,6060
6360,Kullu,77.1304,31.8392,Extensive cut slope,Highly dissected hill,62.746995,243.502904,5.30E+02,6061
6361,Kullu,77.1294,31.8391,Extensive cut slope,Highly dissected hill,115.412193,488.560698,5.30E+02,6062
6362,Kullu,77.1289,31.8392,Extensive cut slope,Highly dissected hill,106.095644,418.957172,5.30E+02,6063
6363,Kullu,77.1301,31.8392,Extensive cut slope,Highly dissected hill,104.088511,594.345554,5.30E+02,6064
6364,Kullu,77.0964,31.9663,Extensive cut slope,Highly dissected hill,34.089373,73.177683,5.30E+02,6068
6365,Kullu,77.0956,31.9663,Extensive cut slope,Highly dissected hill,48.954944,140.066307,5.30E+02,6069
6366,Kullu,77.0947,31.9666,Extensive cut slope,Highly dissected hill,51.762493,153.232499,5.30E+02,6070
6367,Kullu,77.0944,31.9667,Extensive cut slope,Highly dissected hill,52.996214,164.277036,5.30E+02,6071
6368,Kullu,77.0918,31.9669,Extensive cut slope,Highly dissected hill,47.13675,122.115391,5.30E+02,6072
6369,Kullu,77.0891,31.9635,Moderate vegetation,Highly dissected hill,76.163793,310.158667,5.30E+02,6073
6370,Kullu,77.2383,31.7434,Extensive cut slope,Denudational hill slope,141.276971,1030.119803,5.30E+03,6076
6371,Kullu,77.0815,31.9621,Sparse vegetation,Lowly dissected hill,39.880862,90.326461,5.30E+02,6115
6372,Kullu,77.0722,31.9596,Extensive cut slope,Highly dissected hill,77.124959,368.192832,5.30E+02,6116
6373,Kullu,77.0713,31.9592,Extensive cut slope,Highly dissected hill,64.500806,275.410173,5.30E+02,6117
6374,Kullu,77.0621,31.9595,Extensive cut slope,Highly dissected hill,160.641361,838.5921,5.30E+02,6118
6375,Kullu,77.0485,31.9662,Extensive cut slope,Moderately dissected hill,68.776331,260.044374,5.30E+02,6119
6376,Kullu,77.0465,31.9674,Extensive cut slope,Moderately dissected hill,83.20728,302.026047,5.30E+02,6120
6377,Kullu,77.0443,31.9682,Extensive cut slope,Moderately dissected hill,138.729616,689.550179,5.30E+02,6121
6378,Kullu,77.0371,31.9748,Moderate vegetation,Colluvial foot slope,54.794952,172.590135,5.30E+02,6122
6379,Kullu,77.2157,31.9744,Cultivated land,Lowly dissected hill,177.045074,1726.09446,5.30E+02,6123
6380,Kullu,77.1816,31.9189,Sparse vegetation,Moderately dissected hill,87.433994,473.58123,5.30E+02,6124
6381,Kullu,77.1326,31.8509,Extensive cut slope,Highly dissected hill,46.186608,124.82908,5.30E+02,6130
6382,Kullu,77.1341,31.8516,Extensive cut slope,Highly dissected hill,55.446215,163.383741,5.30E+02,6131
6383,Kullu,77.1343,31.8517,Extensive cut slope,Highly dissected hill,53.734731,150.900028,5.30E+02,6132
6384,Kullu,77.1358,31.8519,Extensive cut slope,Highly dissected hill,65.720075,227.776395,5.30E+02,6133
6385,Kullu,77.1327,31.8497,Extensive cut slope,Highly dissected hill,87.383338,376.259114,5.30E+02,6134
6386,Kullu,77.1341,31.851,Cultivated land,Highly dissected hill,61.152568,206.380624,5.30E+02,6135
6387,Kullu,77.1337,31.8496,Extensive cut slope,Highly dissected hill,177.27355,786.549167,5.30E+02,6136
6388,Kullu,77.1349,31.8504,Extensive cut slope,Highly dissected hill,47.104863,133.563834,5.30E+02,6137
6389,Kullu,77.1394,31.8529,Extensive cut slope,Highly dissected hill,66.017043,217.898382,5.30E+02,6138
6390,Kullu,77.139,31.8533,Extensive cut slope,Highly dissected hill,42.765394,108.36881,5.30E+02,6139
6391,Kullu,77.1386,31.8537,Extensive cut slope,Highly dissected hill,101.438831,459.146576,5.30E+02,6140
6392,Kullu,77.1382,31.8539,Extensive cut slope,Highly dissected hill,55.43596,185.499447,5.30E+02,6141
6393,Kullu,77.1385,31.8551,Sparse vegetation,Highly dissected hill,87.895748,435.152546,5.30E+02,6142
6394,Kullu,77.1429,31.8489,Extensive cut slope,Highly dissected hill,75.933524,308.628771,5.30E+02,6143
6395,Kullu,77.1446,31.8496,Extensive cut slope,Highly dissected hill,120.327865,633.208973,5.30E+02,6144
6396,Kullu,77.1441,31.8478,Extensive cut slope,Highly dissected hill,45.878184,126.563637,5.30E+02,6145
6397,Kullu,77.1451,31.8483,Extensive cut slope,Highly dissected hill,65.560617,253.203334,5.30E+02,6146
6398,Kullu,77.146,31.8483,Extensive cut slope,Highly dissected hill,54.447506,182.25936,5.30E+02,6147
6399,Kullu,77.1452,31.8451,Extensive cut slope,Highly dissected hill,47.140703,124.973777,5.30E+02,6148
6400,Kullu,77.145,31.8451,Extensive cut slope,Highly dissected hill,59.921057,202.41078,5.30E+02,6149
6401,Kullu,77.1458,31.8478,Extensive cut slope,Highly dissected hill,45.130143,109.290113,5.30E+02,6150
6402,Kullu,77.1455,31.8478,Extensive cut slope,Highly dissected hill,60.349604,210.893032,5.30E+02,6151
6403,Kullu,77.1449,31.8477,Extensive cut slope,Highly dissected hill,31.413405,63.670134,5.30E+02,6152
6404,Kullu,77.2213,31.7266,Extensive cut slope,Escarpment,105.03006,733.11485,5.30E+03,6182
6405,Kullu,77.2268,31.7292,Extensive cut slope,Escarpment,80.577661,390.699527,5.30E+03,6183
6406,Kullu,77.2312,31.7337,Extensive cut slope,Escarpment,115.215882,904.953991,5.30E+03,6184
6407,Kullu,77.2343,31.7407,Extensive cut slope,Denudational hill slope,255.878821,3793.572438,5.30E+03,6185
6408,Kullu,77.124,31.8896,Extensive cut slope,Lowly dissected hill,76.962814,376.011995,5.30E+02,6186
6409,Kullu,77.12,31.8874,Sparse vegetation,Lowly dissected hill,63.244848,246.673495,5.30E+02,6187
6410,Kullu,77.123,31.8863,Extensive cut slope,Lowly dissected hill,95.254498,553.119491,5.30E+02,6188
6411,Kullu,77.1227,31.8865,Extensive cut slope,Lowly dissected hill,110.096908,636.306257,5.30E+02,6189
6412,Kullu,77.2371,31.7426,Extensive cut slope,Denudational hill slope,126.640704,977.901577,5.30E+03,6203
6413,Kullu,77.2233,31.7402,Sparse vegetation,Denudational hill slope,149.018888,1291.058921,5.30E+03,6309
6414,Kullu,77.2231,31.7412,Sparse vegetation,Denudational hill slope,129.232136,1083.518848,5.30E+03,6310
6415,Kullu,77.2227,31.7407,Sparse vegetation,Escarpment,122.276348,980.475299,5.30E+03,6311
6416,Kullu,77.2242,31.7428,Sparse vegetation,Denudational hill slope,136.255079,1255.677436,5.30E+03,6312
6417,Kullu,77.225,31.7401,Sparse vegetation,Denudational hill slope,103.086995,624.967827,5.30E+03,6313
6418,Kullu,77.2258,31.7497,Barren,Denudational hill slope,225.270944,3344.513262,5.30E+03,6364
6419,Kullu,77.2463,31.7224,Barren,Escarpment,195.0139,2235.234092,5.30E+03,6436
6420,Kullu,77.242,31.7219,Barren,Escarpment,402.055232,10782.93795,5.30E+03,6437
6421,Kullu,77.2442,31.7505,Sparse vegetation,Escarpment,184.429317,2003.690456,5.30E+02,6439
6422,Kullu,77.2469,31.747,Extensive cut slope,Escarpment,70.783102,293.645803,5.30E+03,6440
6423,Kullu,77.2101,31.8577,Cultivated land,Transportational mid slope,293.984065,5277.808587,5.30E+02,6516
6424,Kullu,77.2386,31.9637,Barren,Colluvial foot slope,155.668224,1545.537026,5.30E+02,6537
6425,Kullu,77.2342,31.9685,Barren,Denudational hill slope,120.495123,919.126163,5.30E+02,6538
6426,Kullu,77.2346,31.9683,Barren,Denudational hill slope,133.822879,1243.692966,5.30E+02,6539
6427,Kullu,77.2095,31.9126,Sparse vegetation,Escarpment,96.675268,401.981255,5.30E+02,6540
6428,Kullu,77.0719,31.9676,Extensive cut slope,Denudational hill slope,57.715008,219.189139,5.30E+02,6541
6429,Kullu,77.0723,31.9676,Extensive cut slope,Denudational hill slope,53.957169,193.795119,5.30E+02,6542
6430,Kullu,77.0746,31.9698,Extensive cut slope,Denudational hill slope,57.326029,173.513936,5.30E+02,6543
6431,Kullu,77.0714,31.9698,Extensive cut slope,Denudational hill slope,57.409602,203.994362,5.30E+02,6544
6432,Kullu,77.0708,31.9702,Extensive cut slope,Denudational hill slope,61.47135,198.31986,5.30E+02,6545
6433,Kullu,77.0771,31.9727,Thick vegetation,Lowly dissected hill,56.068589,146.658244,5.30E+02,6546
6434,Kullu,77.0716,31.9719,Extensive cut slope,Denudational hill slope,39.610977,91.558433,5.30E+02,6547
6435,Kullu,77.0702,31.9721,Extensive cut slope,Denudational hill slope,63.134177,166.535425,5.30E+02,6548
6436,Kullu,77.2022,31.8313,Barren,Lowly dissected hill,271.875144,3764.659118,5.30E+02,6549
6437,Kullu,77.1451,31.9895,Cultivated land,Moderately dissected hill,56.54573,202.756826,5.30E+02,6550
6438,Kullu,77.09,31.8886,Extensive cut slope,Moderately dissected hill,94.595234,484.855527,5.30E+02,6551
6439,Kullu,77.0902,31.8888,Extensive cut slope,Moderately dissected hill,41.817409,119.572506,5.30E+02,6552
6440,Kullu,77.0916,31.8896,Extensive cut slope,Moderately dissected hill,31.821716,67.765429,5.30E+02,6553
6441,Kullu,77.0904,31.8898,Cultivated land,Moderately dissected hill,73.447303,298.405501,5.30E+02,6554
6442,Kullu,77.1099,31.9138,Cultivated land,Highly dissected hill,82.059258,424.154298,5.30E+02,6555
6443,Kullu,77.1102,31.9116,Extensive cut slope,Highly dissected hill,71.410646,289.209244,5.30E+02,6556
6444,Kullu,77.1099,31.9112,Extensive cut slope,Highly dissected hill,38.557977,75.59988,5.30E+02,6557
6445,Kullu,77.1101,31.9113,Extensive cut slope,Highly dissected hill,45.893093,128.92817,5.30E+02,6558
6446,Kullu,77.1074,31.9102,Cultivated land,Highly dissected hill,40.715603,100.638741,5.30E+02,6559
6447,Kullu,77.106,31.9139,Moderate vegetation,Moderately dissected hill,45.750992,128.56872,5.30E+02,6560
6448,Kullu,77.1067,31.9151,Cultivated land,Denudational hill slope,74.558259,335.88668,5.30E+02,6561
6449,Kullu,77.1056,31.9168,Extensive cut slope,Denudational hill slope,53.764546,176.9532,5.30E+02,6562
6450,Kullu,77.1055,31.9163,Extensive cut slope,Denudational hill slope,55.427691,199.061921,5.30E+02,6563
6451,Kullu,77.1048,31.9144,Extensive cut slope,Moderately dissected hill,57.630751,189.787388,5.30E+02,6564
6452,Kullu,77.1049,31.9145,Extensive cut slope,Moderately dissected hill,41.404378,97.985737,5.30E+02,6565
6453,Kullu,77.0989,31.9168,Extensive cut slope,Moderately dissected hill,49.631591,132.594773,5.30E+02,6566
6454,Kullu,77.099,31.917,Extensive cut slope,Moderately dissected hill,45.400145,122.603682,5.30E+02,6567
6455,Kullu,77.0989,31.9172,Extensive cut slope,Moderately dissected hill,54.801775,177.745116,5.30E+02,6568
6456,Kullu,77.099,31.9173,Extensive cut slope,Moderately dissected hill,23.424924,32.82394,5.30E+02,6569
6457,Kullu,77.097,31.9578,Barren,Lowly dissected hill,90.210324,368.717513,5.30E+02,6570
6458,Kullu,77.0711,31.9698,Extensive cut slope,Denudational hill slope,50.181171,155.250817,5.30E+02,6571
6459,Kullu,77.0719,31.9704,Extensive cut slope,Denudational hill slope,26.475014,41.702379,5.30E+02,6572
6460,Kullu,77.0724,31.9766,Moderate vegetation,Transportational mid slope,77.701331,361.040486,5.30E+02,6573
6461,Kullu,77.073,31.9766,Moderate vegetation,Transportational mid slope,67.953908,277.429435,5.30E+02,6574
6462,Kullu,77.0976,31.9737,Extensive cut slope,Denudational hill slope,50.519293,147.929372,5.30E+02,6575
6463,Kullu,77.0982,31.9736,Extensive cut slope,Denudational hill slope,61.784628,226.615096,5.30E+02,6576
6464,Kullu,77.0985,31.9735,Extensive cut slope,Denudational hill slope,55.48594,200.834973,5.30E+02,6577
6465,Kullu,77.1258,31.889,Extensive cut slope,Lowly dissected hill,71.653332,306.109769,5.30E+02,6578
6466,Kullu,77.126,31.8883,Extensive cut slope,Lowly dissected hill,38.969357,84.00683,5.30E+02,6579
6467,Kullu,77.1241,31.8904,Extensive cut slope,Lowly dissected hill,43.134022,108.10718,5.30E+02,6580
6468,Kullu,77.1241,31.8906,Extensive cut slope,Moderately dissected hill,41.043608,90.777035,5.30E+02,6581
6469,Kullu,77.0978,31.966,Extensive cut slope,Highly dissected hill,59.460312,194.391559,5.30E+02,6582
6470,Kullu,77.0826,31.9614,Extensive cut slope,Highly dissected hill,109.924026,724.813147,5.30E+02,6583
6471,Kullu,77.0798,31.9617,Thick vegetation,Highly dissected hill,79.074453,373.594447,5.30E+02,6584
6472,Kullu,77.0547,31.9677,Cultivated land,Colluvial foot slope,132.564587,992.229288,5.30E+02,6585
6473,Kullu,77.2344,31.8468,Cultivated land,Lowly dissected hill,32.595111,72.522736,5.30E+02,6586
6474,Kullu,77.0656,31.9688,Extensive cut slope,Denudational hill slope,46.988467,131.526053,5.30E+02,6592
6475,Kullu,77.0651,31.9687,Extensive cut slope,Denudational hill slope,51.302499,124.369768,5.30E+02,6595
6476,Kullu,77.0639,31.9684,Extensive cut slope,Denudational hill slope,45.398817,123.456853,5.30E+02,6596
6477,Kullu,77.0643,31.9686,Extensive cut slope,Denudational hill slope,47.451816,136.53504,5.30E+02,6597
6478,Kullu,77.0625,31.9693,Sparse vegetation,Denudational hill slope,46.215719,143.135688,5.30E+02,6598
6479,Kullu,77.0607,31.9702,Cultivated land,Denudational hill slope,63.767462,212.832023,5.30E+02,6599
6480,Kullu,77.0704,31.968,Extensive cut slope,Denudational hill slope,59.920625,232.484915,5.30E+02,6600
6481,Kullu,77.0707,31.9676,Extensive cut slope,Denudational hill slope,50.16903,139.370054,5.30E+02,6601
6482,Kullu,77.0714,31.9679,Extensive cut slope,Denudational hill slope,40.18452,98.000468,5.30E+02,6602
6483,Kullu,77.0728,31.9674,Extensive cut slope,Denudational hill slope,57.727224,207.150296,5.30E+02,6603
6484,Kullu,77.0744,31.9682,Extensive cut slope,Denudational hill slope,45.01568,112.822091,5.30E+02,6604
6485,Kullu,77.0749,31.9688,Extensive cut slope,Denudational hill slope,46.306003,138.936052,5.30E+02,6605
6486,Kullu,77.0738,31.9681,Extensive cut slope,Denudational hill slope,58.859682,210.961716,5.30E+02,6606
6487,Kullu,77.0877,31.9664,Cultivated land,Lowly dissected hill,66.321605,257.67243,5.30E+02,6607
6488,Kullu,77.0884,31.9674,Moderate vegetation,Lowly dissected hill,82.996249,324.092464,5.30E+02,6608
6489,Kullu,77.0975,31.9726,Extensive cut slope,Denudational hill slope,56.821403,194.52433,5.30E+02,6609
6490,Kullu,77.0989,31.9731,Extensive cut slope,Denudational hill slope,36.215473,79.964692,5.30E+02,6610
6491,Kullu,77.0991,31.9731,Extensive cut slope,Denudational hill slope,51.544127,161.78765,5.30E+02,6611
6492,Kullu,77.0998,31.9728,Extensive cut slope,Denudational hill slope,43.492535,101.411255,5.30E+02,6612
6493,Kullu,77.0983,31.9725,Extensive cut slope,Denudational hill slope,35.692914,77.609724,5.30E+02,6613
6494,Kullu,77.0959,31.9742,Cultivated land,Denudational hill slope,36.87313,76.483925,5.30E+02,6614
6495,Kullu,77.0969,31.9713,Extensive cut slope,Denudational hill slope,46.018566,145.499786,5.30E+02,6615
6496,Kullu,77.0971,31.9713,Extensive cut slope,Denudational hill slope,51.950873,136.612876,5.30E+02,6616
6497,Kullu,77.0979,31.9721,Extensive cut slope,Denudational hill slope,42.658848,110.700678,5.30E+02,6617
6498,Kullu,77.1027,31.9758,Extensive cut slope,Denudational hill slope,81.961007,389.030592,5.30E+02,6618
6499,Kullu,77.1007,31.9772,Extensive cut slope,Denudational hill slope,74.368696,358.583438,5.30E+02,6619
6500,Kullu,77.1005,31.9772,Extensive cut slope,Denudational hill slope,53.422954,181.858435,5.30E+02,6620
6501,Kullu,77.1001,31.9771,Extensive cut slope,Denudational hill slope,53.784813,170.338091,5.30E+02,6621
6502,Kullu,77.0998,31.9769,Extensive cut slope,Denudational hill slope,45.973966,136.018351,5.30E+02,6622
6503,Kullu,77.0993,31.9764,Extensive cut slope,Denudational hill slope,47.448484,144.343815,5.30E+02,6623
6504,Kullu,77.0995,31.9764,Extensive cut slope,Denudational hill slope,39.756045,94.350427,5.30E+02,6624
6505,Kullu,77.1003,31.9769,Extensive cut slope,Denudational hill slope,59.410497,222.164032,5.30E+02,6625
6506,Kullu,77.1012,31.9764,Extensive cut slope,Denudational hill slope,39.075067,90.661774,5.30E+02,6626
6507,Kullu,77.1011,31.9765,Extensive cut slope,Denudational hill slope,35.285414,74.212415,5.30E+02,6627
6508,Kullu,77.1014,31.9763,Extensive cut slope,Denudational hill slope,64.782679,271.71639,5.30E+02,6628
6509,Kullu,77.1009,31.9759,Extensive cut slope,Denudational hill slope,62.51154,242.402861,5.30E+02,6629
6510,Kullu,77.1015,31.9756,Extensive cut slope,Denudational hill slope,53.562515,171.503269,5.30E+02,6630
6511,Kullu,77.1002,31.9755,Extensive cut slope,Denudational hill slope,59.274176,235.560555,5.30E+02,6631
6512,Kullu,77.1009,31.9757,Extensive cut slope,Denudational hill slope,68.432576,281.825692,5.30E+02,6632
6513,Kullu,77.1027,31.9752,Extensive cut slope,Denudational hill slope,32.732262,62.490368,5.30E+02,6633
6514,Kullu,77.106,31.974,Extensive cut slope,Transportational mid slope,63.522827,246.452323,5.30E+02,6634
6515,Kullu,77.1068,31.9743,Extensive cut slope,Transportational mid slope,64.84362,267.067132,5.30E+02,6635
6516,Kullu,77.1065,31.9736,Extensive cut slope,Transportational mid slope,125.77156,1033.710234,5.30E+02,6636
6517,Kullu,77.1168,31.9798,Extensive cut slope,Moderately dissected hill,57.014629,197.264301,5.30E+02,6637
6518,Kullu,77.1169,31.98,Extensive cut slope,Moderately dissected hill,39.6165,93.16995,5.30E+02,6638
6519,Kullu,77.1167,31.9838,Cultivated land,Moderately dissected hill,35.899978,83.217245,5.30E+02,6639
6520,Kullu,77.1107,31.9846,Cultivated land,Moderately dissected hill,52.266173,169.546454,5.30E+02,6640
6521,Kullu,77.1108,31.985,Cultivated land,Moderately dissected hill,42.759937,111.097471,5.30E+02,6641
6522,Kullu,77.1077,31.969,Extensive cut slope,Denudational hill slope,79.064467,362.93561,5.30E+02,6642
6523,Kullu,77.1081,31.9692,Extensive cut slope,Denudational hill slope,47.675027,138.090152,5.30E+02,6643
6524,Kullu,77.1151,31.9716,Sparse vegetation,Moderately dissected hill,39.949412,99.558167,5.30E+02,6644
6525,Kullu,77.1168,31.9723,Sparse vegetation,Moderately dissected hill,38.568803,89.719047,5.30E+02,6645
6526,Kullu,77.1198,31.9738,Cultivated land,Moderately dissected hill,56.944058,198.929825,5.30E+02,6646
6527,Kullu,77.0225,31.9918,Extensive cut slope,Highly dissected hill,117.023117,933.260768,5.30E+02,6652
6528,Kullu,77.0224,31.9915,Extensive cut slope,Highly dissected hill,88.716623,472.849941,5.30E+02,6653
6529,Kullu,77.0223,31.9912,Extensive cut slope,Highly dissected hill,84.441127,419.327759,5.30E+02,6654
6530,Kullu,77.0179,31.9948,Extensive cut slope,Highly dissected hill,114.420725,800.603634,5.30E+02,6655
6531,Kullu,77.0173,31.9946,Extensive cut slope,Highly dissected hill,105.767647,688.588646,5.30E+02,6656
6532,Kullu,77.0167,31.9947,Extensive cut slope,Highly dissected hill,108.526066,764.593842,5.30E+02,6657
6533,Kullu,77.0145,31.9918,Moderate vegetation,Highly dissected hill,104.88069,673.796296,5.30E+02,6658
6534,Kullu,77.0148,31.9922,Extensive cut slope,Highly dissected hill,111.034076,730.655226,5.30E+02,6659
6535,Kullu,77.0144,31.9926,Extensive cut slope,Highly dissected hill,109.662955,773.872735,5.30E+02,6660
6536,Kullu,77.0155,31.9915,Extensive cut slope,Transportational mid slope,70.673993,260.028565,5.30E+02,6661
6537,Kullu,77.0153,31.9915,Extensive cut slope,Transportational mid slope,76.276357,334.053536,5.30E+02,6662
6538,Kullu,77.0194,31.9878,Sparse vegetation,Transportational mid slope,57.646969,213.942379,5.30E+02,6663
6539,Kullu,77.0271,31.9918,Sparse vegetation,Highly dissected hill,74.301012,380.667706,5.30E+02,6664
6540,Kullu,77.1036,31.841,Cultivated land,Highly dissected hill,70.381255,278.4527,5.30E+02,6665
6541,Kullu,77.1066,31.8421,Extensive cut slope,Highly dissected hill,80.962617,361.744734,5.30E+02,6666
6542,Kullu,77.1048,31.8399,Cultivated land,Highly dissected hill,85.591281,492.82341,5.30E+02,6667
6543,Kullu,77.1076,31.8427,Extensive cut slope,Highly dissected hill,54.286766,185.511738,5.30E+02,6668
6544,Kullu,77.1075,31.8422,Extensive cut slope,Highly dissected hill,72.750159,344.634111,5.30E+02,6669
6545,Kullu,77.1074,31.8414,Extensive cut slope,Highly dissected hill,64.15063,227.413545,5.30E+02,6670
6546,Kullu,77.1074,31.8417,Extensive cut slope,Highly dissected hill,48.54483,132.687718,5.30E+02,6671
6547,Kullu,77.1076,31.8414,Extensive cut slope,Highly dissected hill,60.937664,243.581073,5.30E+02,6672
6548,Kullu,77.1077,31.8415,Extensive cut slope,Highly dissected hill,72.820335,315.879476,5.30E+02,6673
6549,Kullu,77.127,31.8391,Extensive cut slope,Highly dissected hill,92.133758,478.820928,5.30E+02,6674
6550,Kullu,77.1276,31.8391,Extensive cut slope,Highly dissected hill,76.968236,331.205146,5.30E+02,6675
6551,Kullu,77.1323,31.8393,Extensive cut slope,Highly dissected hill,52.766723,162.946222,5.30E+02,6676
6552,Kullu,77.1326,31.8393,Extensive cut slope,Highly dissected hill,48.921384,133.662053,5.30E+02,6677
6553,Kullu,77.231,31.7605,Sparse vegetation,Moderately dissected hill,193.292543,2307.913586,5.30E+02,6678
6554,Kullu,77.2095,31.7944,Barren,Lowly dissected hill,77.13297,367.139716,5.30E+02,6679
6555,Kullu,77.1038,31.9143,Extensive cut slope,Moderately dissected hill,50.510062,161.564537,5.30E+02,6680
6556,Kullu,77.1038,31.9146,Extensive cut slope,Denudational hill slope,54.082468,187.958753,5.30E+02,6681
6557,Kullu,77.1038,31.9147,Extensive cut slope,Denudational hill slope,54.614975,171.928321,5.30E+02,6682
6558,Kullu,77.0953,31.9664,Extensive cut slope,Highly dissected hill,43.696051,117.551631,5.30E+02,6687
6559,Kullu,77.0949,31.9665,Extensive cut slope,Highly dissected hill,41.974576,100.757625,5.30E+02,6688
6560,Kullu,77.0937,31.9671,Extensive cut slope,Colluvial foot slope,50.408321,153.470763,5.30E+02,6689
6561,Kullu,77.0929,31.9672,Extensive cut slope,Highly dissected hill,46.549753,136.672766,5.30E+02,6690
6562,Kullu,77.0634,31.9586,Extensive cut slope,Highly dissected hill,78.643118,366.5265,5.30E+02,6691
6563,Kullu,77.1435,31.8463,Extensive cut slope,Highly dissected hill,50.790786,150.478734,5.30E+02,6701
6564,Kullu,77.1436,31.8465,Extensive cut slope,Highly dissected hill,30.004585,51.376406,5.30E+02,6702
6565,Kullu,77.137,31.8395,Cultivated land,Colluvial foot slope,43.546396,122.492337,5.30E+02,6703
6566,Kullu,77.1098,31.9079,Cultivated land,Moderately dissected hill,27.074473,42.161067,5.30E+02,6704
6567,Kullu,77.1038,31.9026,Extensive cut slope,Moderately dissected hill,28.539597,43.977263,5.30E+02,6705
6568,Kullu,77.1034,31.9019,Extensive cut slope,Moderately dissected hill,34.079456,40.700579,5.30E+02,6706
6569,Kullu,77.2412,32.1719,Barren,Escarpment,184.159801,2240.777935,52H04,7356
6570,Kullu,77.2398,32.1726,Barren,Escarpment,133.095906,1238.59398,52H04,7357
6571,Kullu,77.2391,32.1725,Barren,Escarpment,96.264032,571.277329,52H04,7358
6572,Kullu,76.9587,32.097,Sparse vegetation,Highly dissected hill,97.373108,498.897586,52D16,7367
6573,Kullu,77.0943,32.0675,Sparse vegetation,Moderately dissected hill,90.890545,518.906603,52H04,7373
6574,Kullu,77.1049,32.0608,Sparse vegetation,Moderately dissected hill,701.423853,33246.61168,52H04,7374
6575,Kullu,76.9955,32.0329,Moderate vegetation,Highly dissected hill,139.512654,1267.478715,52D16,7375
6576,Kullu,77.1827,32.2956,Moderate vegetation,Colluvial foot slope,169.804125,1712.343625,52H03,7380
6577,Kullu,77.1819,32.2941,Moderate vegetation,Colluvial foot slope,186.696226,2190.627639,52H03,7381
6578,Kullu,77.1664,32.3471,Barren,Denudational hill slope,591.431058,17740.23057,52H03,7382
6579,Kullu,76.9991,32.0739,Barren,Highly dissected hill,182.111349,2442.038739,52D16,7386
6580,Kullu,76.9794,32.1031,Barren,Denudational hill slope,102.967878,626.711468,52D16,7387
6581,Kullu,76.9797,32.1034,Barren,Denudational hill slope,71.005549,350.399513,52D16,7388
6582,Kullu,77.2421,32.3654,Extensive cut slope,Highly dissected hill,247.773547,3903.366494,52H03,7391
6583,Kullu,77.2362,32.3632,Extensive cut slope,Highly dissected hill,114.277676,819.488344,52H03,7392
6584,Kullu,77.2346,32.3612,Extensive cut slope,Highly dissected hill,134.063012,926.370483,52H03,7393
6585,Kullu,77.2374,32.3633,Extensive cut slope,Highly dissected hill,232.566954,3346.741602,52H03,7394
6586,Kullu,77.1546,32.3166,Sparse vegetation,Moderately dissected hill,336.38058,7447.483387,52H03,7395
6587,Kullu,77.2288,32.3598,Extensive cut slope,Highly dissected hill,292.975037,6262.335545,52H03,7396
6588,Kullu,77.225,32.3588,Extensive cut slope,Highly dissected hill,264.729584,3809.874501,52H03,7397
6589,Kullu,77.2177,32.3563,Extensive cut slope,Highly dissected hill,181.878998,1757.634776,52H03,7398
6590,Kullu,77.2201,32.356,Extensive cut slope,Highly dissected hill,92.900078,515.440616,52H03,7399
6591,Kullu,77.2259,32.3566,Extensive cut slope,Highly dissected hill,237.254373,3043.363122,52H03,7400
6592,Kullu,77.2229,32.3548,Extensive cut slope,Highly dissected hill,173.166981,1941.681344,52H03,7401
6593,Kullu,77.2175,32.354,Extensive cut slope,Highly dissected hill,162.665448,1475.130906,52H03,7402
6594,Kullu,77.2289,32.3429,Barren,Highly dissected hill,96.691653,623.175393,52H03,7403
6595,Kullu,77.2217,32.3481,Extensive cut slope,Escarpment,143.318905,1352.094177,52H03,7404
6596,Kullu,77.2172,32.3413,Barren,Escarpment,89.915123,530.009872,52H03,7405
6597,Kullu,77.2242,32.3307,Sparse vegetation,Escarpment,461.699331,14494.55371,52H03,7406
6598,Kullu,77.2215,32.3367,Sparse vegetation,Escarpment,424.76156,13088.64975,52H03,7407
6599,Kullu,77.2176,32.3342,Sparse vegetation,Escarpment,311.664627,6833.29814,52H03,7408
6600,Kullu,77.2128,32.3312,Sparse vegetation,Escarpment,86.241263,488.241067,52H03,7409
6601,Kullu,77.2105,32.3274,Moderate vegetation,Highly dissected hill,168.146924,1602.36282,52H03,7410
6602,Kullu,77.2082,32.3252,Sparse vegetation,Highly dissected hill,173.418125,1859.183073,52H03,7411
6603,Kullu,77.2074,32.3244,Sparse vegetation,Highly dissected hill,162.235229,1634.997127,52H03,7412
